campaign_id,client_id,campaign_name,campaign_type,platform,start_date,end_date,budget_inr,objective
CMP00856,CL0019,Social Media Marketing - Website Traffic,Socialmediamarketing,YouTube Ads,2024-11-30,2026-09-06,75175.0,Website Traffic
CMP00857,CL0016,SEO - Local Footfall,Seo,Unknown,2025-02-22,2026-09-04,52674.0,Local Footfall
CMP00858,CL0155,Content Marketing - App Installs,Contentmarketing,YouTube,2025-03-23,2026-05-23,47734.0,App Installs
CMP00859,CL0130,Social Media Marketing - Local Footfall,Socialmediamarketing,Instagram,2026-06-08,2026-09-06,18982.0,Local Footfall
CMP00860,CL0273,Email Marketing - Website Traffic,Emailmarketing,Email,2026-05-06,2026-09-06,19865.0,Website Traffic
CMP00861,CL0187,Email Marketing - Lead Generation,Emailmarketing,Email,2024-10-15,2026-06-15,8487.0,Lead Generation
CMP00862,CL0243,Content Marketing - Sales / Conversions,Contentmarketing,Unknown,2025-10-14,2026-09-06,45651.0,Sales / Conversions
CMP00863,CL0188,Social Media Marketing - App Installs,Socialmediamarketing,LinkedIn Ads,2026-03-03,2026-09-06,19122.0,App Installs
CMP00864,CL9999,PPC - Lead Generation,Payperclick,Bing Ads,2024-09-17,2026-07-29,52080.0,Lead Generation
CMP00865,CL0211,Social Media Marketing - Lead Generation,Socialmediamarketing,YouTube Ads,2024-10-08,2026-05-26,31329.0,Lead Generation
CMP00866,CL0199,SEO - Local Footfall,Seo,Organic Search (Google),2026-07-08,2026-09-06,42153.0,Local Footfall
CMP00867,CL0231,Social Media Marketing - Lead Generation,Socialmediamarketing,Unknown,2026-01-26,2026-09-06,15364.0,Lead Generation
CMP00868,CL0061,SEO - Local Footfall,Seo,Organic Search (Google),2026-04-12,2026-09-06,15766.0,Local Footfall
CMP00869,CL0206,Social Media Marketing - App Installs,Socialmediamarketing,YouTube Ads,2026-07-08,2026-09-06,57857.0,App Installs
CMP00870,CL0092,SEO - Website Traffic,Seo,Organic Search (Google),2025-01-13,2026-04-15,58724.0,Website Traffic
CMP00871,CL0253,PPC - Website Traffic,Payperclick,Bing Ads,2026-02-22,2026-09-06,88680.0,Website Traffic
CMP00872,CL0256,PPC - Lead Generation,Payperclick,Bing Ads,2024-12-28,2026-07-25,77970.0,Lead Generation
CMP00873,CL0200,Social Media Marketing - Sales / Conversions,Socialmediamarketing,Instagram,2025-04-02,2026-07-20,70920.0,Sales / Conversions
CMP00874,CL0303,Content Marketing - App Installs,Contentmarketing,Organic Search (Google),2025-03-31,2026-05-10,32072.0,App Installs
CMP00875,CL0173,SEO - Local Footfall,Seo,Organic Search (Google),2025-10-05,2026-09-06,32321.0,Local Footfall
CMP00876,CL0009,Email Marketing - Sales / Conversions,Emailmarketing,Email,2025-06-23,2026-06-09,16770.0,Sales / Conversions
CMP00877,CL0194,Email Marketing - Local Footfall,Emailmarketing,Email,2025-03-23,2026-02-01,5064.0,Local Footfall
CMP00878,CL0249,PPC - App Installs,Payperclick,Google Ads,2025-03-10,2026-08-06,51783.0,App Installs
CMP00879,CL0033,Social Media Marketing - Lead Generation,Socialmediamarketing,YouTube Ads,2026-03-14,2026-09-06,72280.0,Lead Generation
CMP00880,CL0034,PPC - Website Traffic,Payperclick,Google Ads,2026-06-12,2026-09-06,64401.0,Website Traffic
CMP00881,CL0088,SEO - Website Traffic,Seo,Organic Search (Google),2025-04-18,2026-08-27,37669.0,Website Traffic
CMP00882,CL0271,Social Media Marketing - Website Traffic,Socialmediamarketing,LinkedIn Ads,2025-12-27,2026-09-06,25577.0,Website Traffic
CMP00883,CL0169,SEO - App Installs,Seo,Organic Search (Google),2025-02-12,2026-08-27,53977.0,App Installs
CMP00884,CL0313,Email Marketing - Local Footfall,Emailmarketing,Email,2024-11-20,2026-07-25,11591.0,Local Footfall
CMP00885,CL0280,Local SEO / GMB - Website Traffic,Localseo/Gmb,Google My Business,2026-02-14,2026-09-06,8498.0,Website Traffic
CMP00886,CL0178,Content Marketing - Brand Awareness,Contentmarketing,YouTube,2026-02-19,2026-09-06,39152.0,Brand Awareness
CMP00887,CL0218,Social Media Marketing - Local Footfall,Socialmediamarketing,Meta Ads,2024-10-02,2026-02-07,60090.0,Local Footfall
CMP00888,CL0106,Social Media Marketing - Local Footfall,Socialmediamarketing,LinkedIn Ads,2026-03-14,2026-09-06,53367.0,Local Footfall
CMP00889,CL0029,Local SEO / GMB - App Installs,Localseo/Gmb,Organic Search (Google),2024-10-26,2026-04-28,27688.0,App Installs
CMP00890,CL0128,PPC - Website Traffic,Payperclick,Bing Ads,2025-01-16,2026-09-06,60784.0,Website Traffic
CMP00891,CL0190,SEO - Lead Generation,Seo,Organic Search (Google),2025-08-10,2026-09-06,40762.0,Lead Generation
CMP00892,CL0059,Social Media Marketing - Sales / Conversions,Socialmediamarketing,LinkedIn Ads,2025-02-06,2026-03-22,78316.0,Sales / Conversions
CMP00893,CL0071,PPC - Brand Awareness,Payperclick,Google Ads,2026-06-18,2026-09-06,99094.0,Brand Awareness
CMP00894,CL0005,PPC - Website Traffic,Payperclick,Bing Ads,2025-05-15,2026-04-15,47036.0,Website Traffic
CMP00895,CL0235,SEO - App Installs,Seo,Organic Search (Google),2025-09-22,2026-09-06,45672.0,App Installs
CMP00896,CL0288,Social Media Marketing - Brand Awareness,Socialmediamarketing,Meta Ads,2024-10-29,2025-11-14,78188.0,Brand Awareness
CMP00897,CL0265,PPC - Local Footfall,Payperclick,Google Ads,2025-02-18,2026-05-29,35913.0,Local Footfall
CMP00898,CL0122,SEO - Lead Generation,Seo,Organic Search (Google),2026-04-15,2026-09-06,22445.0,Lead Generation
CMP00899,CL0000,SEO - Lead Generation,Seo,Organic Search (Google),2025-08-10,2026-09-06,45371.0,Lead Generation
CMP00900,CL0308,PPC - Local Footfall,Payperclick,Unknown,2025-11-22,2026-09-06,35467.0,Local Footfall
CMP00901,CL0190,Email Marketing - Lead Generation,Emailmarketing,Email,2025-08-10,2026-09-06,14341.0,Lead Generation
CMP00902,CL0095,PPC - App Installs,Payperclick,Bing Ads,2025-02-22,2026-09-06,34243.0,App Installs
CMP00903,CL0109,Social Media Marketing - App Installs,Socialmediamarketing,Meta Ads,2025-09-30,2026-07-02,97808.0,App Installs
CMP00904,CL0233,Content Marketing - Brand Awareness,Contentmarketing,LinkedIn,2025-03-29,2026-05-16,36860.0,Brand Awareness
CMP00905,CL0143,PPC - Lead Generation,Payperclick,Google Ads,2024-10-01,2026-05-05,77596.0,Lead Generation
CMP00906,CL0268,Content Marketing - Brand Awareness,Contentmarketing,LinkedIn,2025-10-02,2026-09-01,20735.0,Brand Awareness
CMP00907,CL0277,Social Media Marketing - Lead Generation,Socialmediamarketing,LinkedIn Ads,2025-03-30,2026-03-21,44282.0,Lead Generation
CMP00908,CL0012,Social Media Marketing - App Installs,Socialmediamarketing,LinkedIn Ads,2025-05-22,2026-05-03,78623.0,App Installs
CMP00909,CL0232,SEO - Local Footfall,Seo,Organic Search (Google),2026-05-13,2026-09-06,48898.0,Local Footfall
CMP00910,CL0119,SEO - Local Footfall,Seo,Organic Search (Google),2025-09-09,2026-05-24,24389.0,Local Footfall
CMP00911,CL0167,Local SEO / GMB - App Installs,Localseo/Gmb,Organic Search (Google),2025-06-28,2026-09-06,19943.0,App Installs
CMP00912,CL0085,Content Marketing - App Installs,Contentmarketing,LinkedIn,2025-11-28,2026-08-23,49717.0,App Installs
CMP00913,CL9999,Local SEO / GMB - Local Footfall,Localseo/Gmb,Google My Business,2025-05-31,2026-06-16,13660.0,Local Footfall
CMP00914,CL0106,Email Marketing - App Installs,Emailmarketing,Email,2026-03-14,2026-09-06,18868.0,App Installs
CMP00915,CL0017,SEO - Website Traffic,Seo,Organic Search (Google),2025-11-21,2026-09-06,22747.0,Website Traffic
CMP00916,CL0251,Content Marketing - Local Footfall,Contentmarketing,YouTube,2025-03-19,2026-09-06,43363.0,Local Footfall
CMP00917,CL0046,PPC - Brand Awareness,Payperclick,Google Ads,2026-07-08,2026-09-06,42129.0,Brand Awareness
CMP00918,CL0121,Content Marketing - Sales / Conversions,Contentmarketing,YouTube,2026-06-11,2026-09-06,21904.0,Sales / Conversions
CMP00919,CL0062,SEO - Local Footfall,Seo,Organic Search (Google),2024-10-13,2026-06-16,35662.0,Local Footfall
CMP00920,CL0052,PPC - Brand Awareness,Payperclick,Bing Ads,2026-02-04,2026-09-06,68185.0,Brand Awareness
CMP00921,CL0120,Content Marketing - Brand Awareness,Contentmarketing,LinkedIn,2025-10-15,2026-09-06,32319.0,Brand Awareness
CMP00922,CL0295,Content Marketing - Lead Generation,Contentmarketing,Organic Search (Google),2025-07-28,2026-07-09,35639.0,Lead Generation
CMP00923,CL0303,Social Media Marketing - Brand Awareness,Socialmediamarketing,Instagram,2025-03-11,2026-08-07,16676.0,Brand Awareness
CMP00924,CL0123,PPC - Website Traffic,Payperclick,Bing Ads,2026-07-08,2026-09-06,147857.0,Website Traffic
CMP00925,CL0162,PPC - Local Footfall,Payperclick,Google Ads,2026-03-27,2026-09-06,26771.0,Local Footfall
CMP00926,CL0316,Local SEO / GMB - Lead Generation,Localseo/Gmb,Google My Business,2024-10-22,2026-05-22,15344.0,Lead Generation
CMP00927,CL0076,PPC - App Installs,Payperclick,Google Ads,2024-12-31,2026-07-23,140884.0,App Installs
CMP00928,CL0303,PPC - App Installs,Payperclick,Google Ads,2024-12-10,2026-09-01,40160.0,App Installs
CMP00929,CL0034,Social Media Marketing - Local Footfall,Socialmediamarketing,LinkedIn Ads,2026-06-12,2026-09-06,21201.0,Local Footfall
CMP00930,CL0073,PPC - App Installs,Payperclick,Bing Ads,2024-09-12,2026-07-18,81442.0,App Installs
CMP00931,CL0109,Social Media Marketing - Lead Generation,Socialmediamarketing,LinkedIn Ads,2025-11-07,2026-09-04,55990.5,Lead Generation
CMP00932,CL0012,PPC - Sales / Conversions,Payperclick,Google Ads,2025-05-05,2026-09-06,81442.0,Sales / Conversions
CMP00933,CL0262,Content Marketing - Local Footfall,Contentmarketing,YouTube,2025-08-18,2026-09-06,28047.0,Local Footfall
CMP00934,CL0274,Email Marketing - Local Footfall,Emailmarketing,Email,2025-12-14,2026-09-06,22386.0,Local Footfall
CMP00935,CL0123,Local SEO / GMB - Website Traffic,Localseo/Gmb,Organic Search (Google),2026-06-09,2026-07-08,13392.0,Website Traffic
CMP00936,CL0268,Social Media Marketing - Local Footfall,Socialmediamarketing,Instagram,2025-02-03,2026-09-06,26996.0,Local Footfall
CMP00937,CL0248,PPC - App Installs,Payperclick,Google Ads,2025-11-20,2026-09-06,145150.0,App Installs
CMP00938,CL0257,Social Media Marketing - Lead Generation,Socialmediamarketing,Meta Ads,2025-12-18,2026-09-06,79784.0,Lead Generation
CMP00939,CL0257,Content Marketing - Local Footfall,Contentmarketing,LinkedIn,2025-12-18,2026-09-06,46439.0,Local Footfall
CMP00940,CL0184,Social Media Marketing - Brand Awareness,Socialmediamarketing,YouTube Ads,2025-11-29,2026-09-06,42190.0,Brand Awareness
CMP00941,CL0036,Social Media Marketing - Sales / Conversions,Socialmediamarketing,Meta Ads,2025-12-05,2026-09-06,49403.0,Sales / Conversions
CMP00942,CL0296,Content Marketing - Brand Awareness,Contentmarketing,YouTube,2025-12-31,2026-09-06,33088.0,Brand Awareness
CMP00943,CL0195,Social Media Marketing - App Installs,Socialmediamarketing,Instagram,2025-05-31,2026-09-06,53142.0,App Installs
CMP00944,CL0289,Content Marketing - Lead Generation,Contentmarketing,LinkedIn,2026-04-25,2026-09-06,19706.0,Lead Generation
CMP00945,CL0307,SEO - Website Traffic,Seo,Organic Search (Google),2025-03-07,2026-05-27,31880.0,Website Traffic
CMP00946,CL0060,Social Media Marketing - Local Footfall,Socialmediamarketing,Meta Ads,2025-10-24,2026-09-06,66744.0,Local Footfall
CMP00947,CL0129,Social Media Marketing - App Installs,Socialmediamarketing,Meta Ads,2024-09-16,2026-08-18,18218.0,App Installs
CMP00948,CL0062,SEO - Brand Awareness,Seo,Unknown,2025-05-20,2026-08-01,30117.0,Brand Awareness
CMP00949,CL0017,Email Marketing - Local Footfall,Emailmarketing,Email,2025-11-21,2026-09-06,10856.0,Local Footfall
CMP00950,CL0310,Social Media Marketing - Sales / Conversions,Socialmediamarketing,Instagram,2026-03-09,2026-09-06,20977.0,Sales / Conversions
CMP00951,CL0296,SEO - App Installs,Seo,Organic Search (Google),2025-12-31,2026-09-06,20520.0,App Installs
CMP00952,CL0299,Content Marketing - Website Traffic,Contentmarketing,YouTube,2025-07-17,2026-06-07,29827.0,Website Traffic
CMP00953,CL0283,Social Media Marketing - Lead Generation,Socialmediamarketing,Meta Ads,2025-08-03,2026-09-04,23701.0,Lead Generation
CMP00954,CL0208,Content Marketing - Lead Generation,Contentmarketing,YouTube,2025-12-15,2026-09-06,23796.0,Lead Generation
CMP00955,CL0168,PPC - Brand Awareness,Payperclick,Bing Ads,2025-03-17,2026-09-06,92912.0,Brand Awareness
CMP00956,CL0318,Email Marketing - Local Footfall,Emailmarketing,Email,2025-08-03,2026-08-23,22476.0,Local Footfall
CMP00957,CL0177,PPC - Local Footfall,Payperclick,Bing Ads,2025-03-27,2026-09-06,32839.0,Local Footfall
CMP00958,CL0206,Social Media Marketing - Sales / Conversions,Socialmediamarketing,Meta Ads,2026-07-08,2026-09-06,51944.0,Sales / Conversions
CMP00959,CL0068,SEO - Local Footfall,Seo,Organic Search (Google),2025-09-06,2026-07-21,19631.0,Local Footfall
CMP00960,CL0239,Social Media Marketing - Lead Generation,Socialmediamarketing,Meta Ads,2025-10-07,2026-08-06,55990.5,Lead Generation
CMP00961,CL0263,Social Media Marketing - Local Footfall,Socialmediamarketing,Meta Ads,2025-12-25,2026-09-06,55843.0,Local Footfall
CMP00962,CL0218,Social Media Marketing - Brand Awareness,Socialmediamarketing,YouTube Ads,2024-09-17,2026-04-28,82937.0,Brand Awareness
CMP00963,CL0160,Social Media Marketing - Lead Generation,Socialmediamarketing,LinkedIn Ads,2025-09-07,2026-09-06,52594.0,Lead Generation
CMP00964,CL0064,Content Marketing - App Installs,Contentmarketing,YouTube,2025-06-28,2026-09-06,47420.0,App Installs
CMP00965,CL0011,Social Media Marketing - Sales / Conversions,Socialmediamarketing,YouTube Ads,2026-07-08,2026-09-06,26698.0,Sales / Conversions
CMP00966,CL0201,PPC - Brand Awareness,Payperclick,Bing Ads,2025-05-11,2026-09-06,26910.0,Brand Awareness
CMP00967,CL0219,Local SEO / GMB - App Installs,Localseo/Gmb,Google My Business,2025-04-26,2026-09-06,8097.0,App Installs
CMP00968,CL0248,Social Media Marketing - Brand Awareness,Socialmediamarketing,LinkedIn Ads,2025-11-26,2026-08-25,45323.0,Brand Awareness
CMP00969,CL0305,Local SEO / GMB - App Installs,Localseo/Gmb,Organic Search (Google),2024-12-14,2026-08-21,12245.0,App Installs
CMP00970,CL0160,Local SEO / GMB - Brand Awareness,Localseo/Gmb,Google My Business,2025-09-07,2026-09-06,10014.0,Brand Awareness
CMP00971,CL0266,Email Marketing - Lead Generation,Emailmarketing,Email,2025-02-13,2026-06-09,9717.0,Lead Generation
CMP00972,CL0230,Content Marketing - Brand Awareness,Contentmarketing,YouTube,2025-12-27,2026-09-06,48999.0,Brand Awareness
CMP00973,CL0089,Social Media Marketing - Website Traffic,Socialmediamarketing,Instagram,2025-05-20,2026-07-02,83021.0,Website Traffic
CMP00974,CL0271,SEO - Brand Awareness,Seo,Organic Search (Google),2025-12-27,2026-09-06,15835.0,Brand Awareness
CMP00975,CL0018,Social Media Marketing - Lead Generation,Socialmediamarketing,Meta Ads,2025-07-14,2026-08-05,92812.0,Lead Generation
CMP00976,CL0192,Content Marketing - App Installs,Contentmarketing,Organic Search (Google),2025-06-20,2026-09-06,18210.0,App Installs
CMP00977,CL0301,Social Media Marketing - Sales / Conversions,Socialmediamarketing,Instagram,2025-05-02,2026-07-28,49505.0,Sales / Conversions
CMP00978,CL0211,Email Marketing - Sales / Conversions,Emailmarketing,Email,2024-11-29,2026-08-13,11552.0,Sales / Conversions
CMP00979,CL0300,SEO - Brand Awareness,Seo,Unknown,2026-02-13,2026-09-06,33226.0,Brand Awareness
CMP00980,CL0018,PPC - Lead Generation,Payperclick,Unknown,2025-07-02,2026-09-06,118894.0,Lead Generation
CMP00981,CL0171,Social Media Marketing - Lead Generation,Socialmediamarketing,Instagram,2024-12-24,2026-08-16,75560.0,Lead Generation
CMP00982,CL0250,PPC - App Installs,Payperclick,Bing Ads,2025-08-19,2026-09-06,97224.0,App Installs
CMP00983,CL0206,SEO - Lead Generation,Seo,Organic Search (Google),2026-06-09,2026-07-08,43211.0,Lead Generation
CMP00984,CL0282,SEO - Brand Awareness,Seo,Organic Search (Google),2024-12-09,2026-09-02,47738.0,Brand Awareness
CMP00985,CL0149,Content Marketing - Local Footfall,Contentmarketing,YouTube,2026-04-09,2026-09-06,17365.0,Local Footfall
CMP00986,CL0219,Social Media Marketing - Sales / Conversions,Socialmediamarketing,Instagram,2025-05-17,2026-08-02,48631.0,Sales / Conversions
CMP00987,CL0135,SEO - App Installs,Seo,Organic Search (Google),2025-07-23,2026-09-06,19846.0,App Installs
CMP00988,CL0280,SEO - Sales / Conversions,Seo,Organic Search (Google),2026-02-14,2026-09-06,46687.0,Sales / Conversions
CMP00989,CL0039,Social Media Marketing - Local Footfall,Socialmediamarketing,YouTube Ads,2026-05-24,2026-09-06,52197.0,Local Footfall
CMP00990,CL0082,SEO - App Installs,Seo,Organic Search (Google),2025-03-21,2026-02-14,43677.0,App Installs
CMP00991,CL0031,Social Media Marketing - Sales / Conversions,Socialmediamarketing,Meta Ads,2025-03-17,2026-03-16,63010.0,Sales / Conversions
CMP00992,CL0225,Content Marketing - App Installs,Contentmarketing,YouTube,2024-10-17,2026-08-25,20945.0,App Installs
CMP00993,CL0075,PPC - Sales / Conversions,Payperclick,Google Ads,2026-02-08,2026-09-06,38031.0,Sales / Conversions
CMP00994,CL0102,Social Media Marketing - Local Footfall,Socialmediamarketing,YouTube Ads,2025-12-07,2026-09-06,97699.0,Local Footfall
CMP00995,CL0268,SEO - Sales / Conversions,Seo,Organic Search (Google),2025-02-02,2026-09-06,28197.0,Sales / Conversions
CMP00996,CL0116,PPC - Local Footfall,Payperclick,Google Ads,2026-02-28,2026-09-06,34243.0,Local Footfall
CMP00997,CL0047,Email Marketing - Website Traffic,Emailmarketing,Email,2024-10-15,2026-06-24,11118.0,Website Traffic
CMP00998,CL0007,Social Media Marketing - Website Traffic,Socialmediamarketing,YouTube Ads,2024-09-28,2026-08-01,55990.5,Website Traffic
CMP00999,CL0073,Email Marketing - Sales / Conversions,Emailmarketing,Email,2024-10-23,2025-11-01,10225.0,Sales / Conversions
CMP01000,CL0293,PPC - App Installs,Payperclick,Google Ads,2025-11-23,2026-09-06,148282.0,App Installs
CMP01001,CL0176,PPC - App Installs,Payperclick,Google Ads,2025-06-08,2026-07-05,79898.0,App Installs
CMP01002,CL0319,Social Media Marketing - App Installs,Socialmediamarketing,LinkedIn Ads,2025-12-28,2026-09-06,88254.0,App Installs
CMP01003,CL0069,Social Media Marketing - App Installs,Socialmediamarketing,YouTube Ads,2026-03-21,2026-09-06,70510.0,App Installs
CMP01004,CL0113,Local SEO / GMB - Lead Generation,Localseo/Gmb,Google My Business,2025-01-05,2026-04-05,8966.0,Lead Generation
CMP01005,CL0053,SEO - Local Footfall,Seo,Organic Search (Google),2024-10-05,2025-08-31,37922.0,Local Footfall
CMP01006,CL0128,Email Marketing - Local Footfall,Emailmarketing,Email,2025-04-12,2026-06-02,13338.0,Local Footfall
CMP01007,CL0181,Email Marketing - Brand Awareness,Emailmarketing,Email,2025-12-05,2026-09-06,9029.0,Brand Awareness
CMP01008,CL0259,Social Media Marketing - Local Footfall,Socialmediamarketing,Meta Ads,2025-04-26,2026-08-11,61748.0,Local Footfall
CMP01009,CL0118,PPC - Website Traffic,Payperclick,Bing Ads,2025-06-11,2026-06-22,33382.0,Website Traffic
CMP01010,CL0247,Social Media Marketing - Brand Awareness,Socialmediamarketing,Instagram,2026-07-03,2026-09-06,74355.0,Brand Awareness
CMP01011,CL0201,PPC - Brand Awareness,Payperclick,Google Ads,2025-05-11,2026-09-06,126843.0,Brand Awareness
CMP01012,CL0094,Content Marketing - Sales / Conversions,Contentmarketing,LinkedIn,2025-02-06,2026-05-13,13701.0,Sales / Conversions
CMP01013,CL0292,Social Media Marketing - Lead Generation,Socialmediamarketing,Meta Ads,2024-12-02,2025-09-08,55740.0,Lead Generation
CMP01014,CL0139,Local SEO / GMB - App Installs,Localseo/Gmb,Organic Search (Google),2025-06-25,2026-09-06,22412.0,App Installs
CMP01015,CL0049,Social Media Marketing - App Installs,Socialmediamarketing,YouTube Ads,2026-07-08,2026-09-06,20281.0,App Installs
CMP01016,CL0309,Social Media Marketing - App Installs,Socialmediamarketing,YouTube Ads,2025-07-07,2026-09-06,48092.0,App Installs
CMP01017,CL0293,Social Media Marketing - Website Traffic,Socialmediamarketing,Instagram,2025-11-23,2026-09-06,36940.0,Website Traffic
CMP01018,CL0016,Social Media Marketing - Sales / Conversions,Socialmediamarketing,Meta Ads,2025-04-24,2026-01-26,18336.0,Sales / Conversions
CMP01019,CL0289,Email Marketing - App Installs,Emailmarketing,Email,2026-04-25,2026-09-06,21080.0,App Installs
CMP01020,CL0304,SEO - Local Footfall,Seo,Organic Search (Google),2025-03-18,2026-02-02,35010.0,Local Footfall
CMP01021,CL0266,Local SEO / GMB - Lead Generation,Localseo/Gmb,Google My Business,2025-03-04,2026-06-11,24537.0,Lead Generation
CMP01022,CL0082,Content Marketing - Sales / Conversions,Contentmarketing,YouTube,2025-02-19,2026-07-15,33483.0,Sales / Conversions
CMP01023,CL0203,Email Marketing - Local Footfall,Emailmarketing,Email,2025-08-21,2026-09-03,22516.0,Local Footfall
CMP01024,CL0173,Social Media Marketing - Local Footfall,Socialmediamarketing,YouTube Ads,2025-10-05,2026-09-06,99745.0,Local Footfall
CMP01025,CL0199,Content Marketing - Local Footfall,Contentmarketing,YouTube,2026-07-08,2026-09-06,34083.0,Local Footfall
CMP01026,CL0198,PPC - Brand Awareness,Payperclick,Bing Ads,2025-08-30,2026-06-09,65781.0,Brand Awareness
CMP01027,CL0205,Content Marketing - Sales / Conversions,Contentmarketing,LinkedIn,2025-06-15,2026-07-31,26916.0,Sales / Conversions
CMP01028,CL0165,SEO - Lead Generation,Seo,Organic Search (Google),2026-01-17,2026-09-06,52143.0,Lead Generation
CMP01029,CL0221,PPC - Local Footfall,Payperclick,Unknown,2026-05-08,2026-09-06,75462.0,Local Footfall
CMP01030,CL0169,PPC - Website Traffic,Payperclick,Google Ads,2024-09-27,2025-10-06,87566.0,Website Traffic
CMP01031,CL0006,PPC - Brand Awareness,Payperclick,Google Ads,2025-03-03,2026-08-26,45220.0,Brand Awareness
CMP01032,CL0012,PPC - Lead Generation,Payperclick,Google Ads,2025-05-11,2026-08-01,148708.0,Lead Generation
CMP01033,CL0307,Content Marketing - App Installs,Contentmarketing,YouTube,2025-01-16,2026-02-22,36031.0,App Installs
CMP01034,CL0291,PPC - App Installs,Payperclick,Google Ads,2026-01-08,2026-09-06,62927.0,App Installs
CMP01035,CL0188,Content Marketing - Local Footfall,Contentmarketing,LinkedIn,2026-03-03,2026-09-06,33402.0,Local Footfall
CMP01036,CL0056,SEO - Local Footfall,Seo,Organic Search (Google),2025-03-26,2026-05-15,33051.0,Local Footfall
CMP01037,CL0251,Content Marketing - App Installs,Contentmarketing,Organic Search (Google),2025-08-19,2026-08-17,16194.0,App Installs
CMP01038,CL0046,Content Marketing - App Installs,Contentmarketing,LinkedIn,2026-07-08,2026-09-06,44989.0,App Installs
CMP01039,CL0121,PPC - App Installs,Payperclick,Bing Ads,2026-06-11,2026-09-06,135136.0,App Installs
CMP01040,CL0106,Content Marketing - Local Footfall,Contentmarketing,Organic Search (Google),2026-03-14,2026-06-09,43395.0,Local Footfall
CMP01041,CL0004,Email Marketing - Sales / Conversions,Emailmarketing,Email,2024-11-25,2026-07-31,14341.0,Sales / Conversions
CMP01042,CL0259,Content Marketing - App Installs,Contentmarketing,Organic Search (Google),2025-04-26,2026-03-31,20256.0,App Installs
CMP01043,CL0164,PPC - App Installs,Payperclick,Google Ads,2025-01-17,2026-03-10,26466.0,App Installs
CMP01044,CL0102,Social Media Marketing - Lead Generation,Socialmediamarketing,Instagram,2025-12-07,2026-09-06,77180.0,Lead Generation
CMP01045,CL0163,Content Marketing - App Installs,Contentmarketing,Organic Search (Google),2025-02-17,2026-08-28,23115.0,App Installs
CMP01046,CL0001,PPC - Sales / Conversions,Payperclick,Bing Ads,2025-09-19,2026-09-04,135988.0,Sales / Conversions
CMP01047,CL0140,Content Marketing - Lead Generation,Contentmarketing,Organic Search (Google),2025-10-11,2026-09-06,44794.0,Lead Generation
CMP01048,CL0167,PPC - Brand Awareness,Payperclick,Google Ads,2025-06-28,2026-09-06,36663.0,Brand Awareness
CMP01049,CL0109,Content Marketing - Lead Generation,Contentmarketing,LinkedIn,2024-10-15,2026-07-01,46678.0,Lead Generation
CMP01050,CL0266,SEO - Local Footfall,Seo,Organic Search (Google),2025-05-25,2026-06-16,21312.0,Local Footfall
